id ; sentences ; items ; chars ; allTypes ; wordTypes ; skip ; compound ; hashtags ; links ; punct; questions ; exclam ; numbers ; upcase ; lowcase ; firstup ; pt-lexicon ; added ; verb-pro ; names ; en-lexicon ; rewrite ; mispell ; foreign ; emo+ ; emo- ; emo* ; laugh ; emph ; echars ; unkn ; 1funct;2pronoun;3ppron;4i;5we;6you;7shehe;8they;9ipron;10article;11verb;12auxverb;13past;14present;15future;16adverb;17preps;18conj;19negate;20quant;21number;22swear;23social;24family;25friend;26humans;27affect;28posemo;29negemo;30anx;31anger;32sad;33cogmech;34insight;35cause;36discrep;37tentat;38certain;39inhib;40incl;41excl;42percept;43see;44hear;45feel;46bio;47body;48health;49sexual;50ingest;51relativ;52motion;53space;54time;55work;56achieve;57leisure;58home;59money;60relig;61death;62assent;63nonfl;64filler;BPconcr;BPsubj;BPimage;BPaoa;m ; f ; s ; p ; aument ; dimin ; superlat ; N ; A ; PREP ; CONJ ; ADV ; PREFIX ; SIGLA ; ABREV ; INTERJ ; DET ; def ; indef ; NUM ; numC ; numO ; numM ; numF ; PRO ; proDem ; proIndef ; proRel ; proInterr ; proTrat ; proPoss ; proPess;acusativa ; dativa ; nominativa ; obliqua ; reflexa ; p1 ; p2 ; p3; V ; VW ; VG ; VK ; VP ; VI ; VJ ; VF ; VQ ; VS ; VT ; VU ; VY ; VC; V1s ; V2s ; V3s ; V1p ; V2p ; V3p 
839;225;3781;18788;1407;1288;0,0021;0,0579;0,0849;0,0026;0,2007;0,0019;0,0376;0,0214;0,0212;0,8135;0,165;0,9386;0,0122;0,0019;0,0206;0,013;0,0106;0,0127;0,0032;0,0008;0,0008;0,0003;0,0016;0,0021;0,0094;0,0029;0,506;0,1701;0,114;0,023;0,0069;0,0735;0,064;0,0145;0,115;0,0823;0,1404;0,0579;0,0264;0,0923;0,0074;0,0431;0,1687;0,092;0,0124;0,0645;0,0138;0,0812;0,1976;0,0058;0,0193;0,1106;0,1272;0,0989;0,0225;0,0053;0,0101;0,0069;0,4218;0,064;0,0349;0,0651;0,0867;0,046;0,0513;0,1716;0,0696;0,0738;0,0275;0,0148;0,0259;0,0664;0,0201;0,0169;0,0206;0,0936;0,2081;0,0555;0,1137;0,1127;0,0286;0,0704;0,0251;0,0063;0,0201;0,0079;0,0045;0,0079;0,0302;0,0005;4,1799;5,0328;4,4621;3,8123;0,918;0,5895;1,3404;0,329;0,0005;0,0011;0,0003;0,5054;0,1529;0,2306;0,0984;0,1135;0,013;0,013;0,0495;0,0011;0,0965;0,0619;0,0132;0,0214;0,0167;0,0019;0,0013;0,0016;0,352;0,077;0,0809;0,0299;0,0264;0,0056;0,0193;0,1164;0,0965;0,0302;0,0159;0,032;0,0151;0,0365;0,0069;0,1013;0,2883;0,0386;0,0093;0,0251;0,1555;0,0034;0,0182;0,0011;0,0042;0,0304;0,0013;0,0246;0,0976;0,0013;0,1211;0,0828;0,1582;0,004;0,0016;0,019
84;321;2655;13472;1058;968;0,0008;0,0023;0,0008;0,0004;0,5047;0,0343;0,1156;0,0056;0,0218;0,8493;0,1288;0,9258;0,0068;0,0011;0,0188;0,0109;0,0606;0,0177;0,0113;0;0;0,0019;0,0056;0,0008;0,029;0,0162;0,5341;0,1992;0,1198;0,038;0,0053;0,0637;0,0535;0,0083;0,1273;0,0637;0,1718;0,0667;0,032;0,1028;0,0083;0,0546;0,125;0,1153;0,0237;0,0697;0,0105;0,0655;0,2113;0,0034;0,009;0,1198;0,1021;0,0727;0,0282;0,0038;0,0098;0,0139;0,4087;0,0621;0,046;0,0757;0,1036;0,0493;0,0433;0,1386;0,087;0,0802;0,0309;0,0173;0,0267;0,0618;0,0177;0,0109;0,0196;0,0817;0,2034;0,0689;0,09;0,087;0,0162;0,0426;0,0245;0,0049;0,0192;0,0102;0,0075;0,0068;0,0245;0,0015;4,2765;5,0723;4,5462;3,5116;0,8282;0,6768;1,3382;0,319;0;0,0038;0;0,4087;0,1322;0,174;0,1239;0,1525;0,0121;0,0143;0,058;0,0041;0,081;0,0433;0,0181;0,0196;0,0177;0,0004;0;0,0015;0,4154;0,0712;0,1055;0,0478;0,0395;0,0068;0,0169;0,1363;0,1032;0,0557;0,0218;0,0603;0,0373;0,0576;0,02;0,0911;0,3081;0,0403;0,0117;0,0192;0,1571;0,0064;0,0252;0,0075;0,0038;0,0249;0,0041;0,0343;0,0927;0,0011;0,1401;0,084;0,1804;0,003;0,0011;0,0117
840;455;3523;16632;1312;1202;0;0,0062;0,0108;0,0003;0,3051;0,0202;0,0145;0,0324;0,0295;0,8538;0,1167;0,8927;0,0034;0,0028;0,0159;0,0593;0,0258;0,0156;0,0045;0;0,0003;0,0017;0,0105;0,0045;0,026;0,0043;0,4967;0,1919;0,128;0,0466;0,006;0,0599;0,0505;0,0165;0,1053;0,0565;0,1638;0,0656;0,0261;0,1116;0,0097;0,0579;0,1084;0,0903;0,0253;0,0539;0,0125;0,0644;0,2086;0,0094;0,0173;0,1206;0,0962;0,069;0,0275;0,0043;0,0077;0,0162;0,3645;0,0554;0,0471;0,0656;0,0863;0,036;0,038;0,1175;0,0783;0,0775;0,0213;0,0167;0,0278;0,061;0,0264;0,0136;0,0185;0,0735;0,1893;0,0673;0,0772;0,0752;0,0125;0,0386;0,0227;0,0054;0,0156;0,0088;0,0062;0,0074;0,019;0,0026;4,1953;5,1005;4,5476;3,5022;0,8308;0,6052;1,3049;0,2873;0;0,006;0,0003;0,4297;0,1289;0,1521;0,1002;0,1405;0,0116;0,0114;0,0522;0,0023;0,0738;0,0383;0,0159;0,0196;0,0179;0,0006;0,0003;0,0009;0,3826;0,0639;0,092;0,04;0,0326;0,0116;0,0238;0,1269;0,0843;0,0423;0,0369;0,0437;0,0227;0,063;0,0182;0,0891;0,3088;0,0522;0,0091;0,0182;0,1615;0,0028;0,017;0,0034;0,0026;0,036;0,0026;0,0395;0,0988;0,0011;0,1436;0,0817;0,1817;0,0057;0,0009;0,0176
842;7;91;425;69;63;0,011;0,011;0;0,011;0,2308;0,011;0,011;0,011;0,0989;0,8132;0,0879;0,8352;0,011;0;0,0879;0,044;0,011;0,0549;0,011;0;0;0;0;0;0;0;0,4615;0,1648;0,1209;0;0;0,0989;0,1209;0,011;0,1538;0,1099;0,1209;0,033;0;0,0659;0,022;0,011;0,2088;0,0659;0,011;0,033;0,022;0,044;0,2198;0;0;0,044;0,0989;0,0659;0,022;0;0,011;0,011;0,4396;0,044;0,0769;0,033;0,0769;0,011;0,0659;0,1978;0,033;0,0659;0,033;0;0,022;0,033;0,011;0;0;0,0549;0,1429;0,033;0,1209;0,1099;0,044;0,0659;0,011;0;0,033;0;0;0;0,044;0;4,2594;4,9161;4,4523;4,0765;0,8901;0,3297;1,3297;0,0989;0;0;0;0,4176;0,0549;0,2527;0,0659;0,0549;0,011;0,011;0,0769;0;0,1429;0,0879;0,022;0,033;0,022;0;0;0,011;0,3187;0,1099;0,0659;0,011;0,011;0;0,011;0,1099;0,0989;0,011;0;0,011;0,011;0;0;0,1209;0,2637;0,0769;0;0;0,0989;0;0,011;0,022;0;0,033;0;0,0879;0,0879;0;0,1648;0,044;0,2198;0;0;0
844;308;1821;10336;708;564;0,0016;0,0022;0;0;0,5969;0,0148;0,2252;0,0143;0,0588;0,6678;0,2718;0,8957;0,0099;0;0,0478;0,0066;0,011;0,0181;0;0;0,0011;0,0088;0,0236;0,0038;0,1105;0,0011;0,4602;0,168;0,0769;0,0132;0,0027;0,0483;0,0522;0,0104;0,1373;0,0566;0,19;0,0928;0,0209;0,1181;0,0093;0,0549;0,1137;0,0785;0,0181;0,0686;0,0077;0,0752;0,1713;0,0027;0,0071;0,1104;0,1076;0,0566;0,0461;0,0033;0,0258;0,0275;0,3591;0,0538;0,0538;0,067;0,0884;0,0324;0,0516;0,0983;0,0769;0,0895;0,0176;0,0104;0,0533;0,0686;0,0329;0,0082;0,0247;0,0796;0,2125;0,0719;0,073;0,0719;0,0148;0,034;0,0132;0,0016;0,0253;0,011;0,0143;0,0104;0,0198;0,0016;4,2159;5,0999;4,5197;3,578;0,9099;0,5189;1,3493;0,2702;0;0,0033;0;0,4179;0,1593;0,1609;0,0906;0,1367;0,0203;0,0115;0,0275;0,0016;0,0659;0,0439;0,0099;0,0121;0,011;0;0,0011;0;0,3383;0,0818;0,0829;0,0417;0,0357;0,0016;0,0088;0,0884;0,0736;0,0247;0,0104;0,0258;0,0126;0,0192;0,0033;0,0791;0,2976;0,05;0,0088;0,0242;0,1422;0,0071;0,0148;0,0022;0,0049;0,0253;0,0082;0,0269;0,0939;0,0071;0,1208;0,0752;0,2054;0,0049;0,0011;0,0137
845;71;655;3636;415;353;0;0,0504;0,1405;0;0,1985;0,0076;0,0321;0,0153;0,0183;0,7221;0,2595;0,7435;0,0046;0;0,0656;0,1115;0,0229;0,0183;0,0565;0;0;0;0,0122;0,0031;0,03;0,0031;0,2916;0,0855;0,0534;0,0046;0,0046;0,0366;0,029;0,0092;0,0611;0,0366;0,1038;0,0382;0,0321;0,058;0,0015;0,0275;0,0885;0,0412;0,0076;0,0321;0,0031;0,0504;0,1145;0,0031;0,0168;0,0824;0,0901;0,055;0,0336;0,0046;0,0092;0,0153;0,2275;0,0443;0,0275;0,0443;0,0412;0,029;0,0275;0,0855;0,0427;0,0443;0,0168;0,0046;0,0198;0,0336;0,0122;0,0031;0,0107;0,084;0,1573;0,0473;0,0611;0,0809;0,0183;0,0336;0,0275;0,0061;0,0046;0,0046;0,0076;0,0153;0,0107;0,0015;4,4085;4,9622;4,6144;3,8469;0,5634;0,5878;0,9328;0,2977;0,0015;0,0031;0;0,3725;0,1282;0,1328;0,0473;0,0748;0,0092;0,0153;0,0244;0;0,0397;0,029;0,0061;0,0046;0,0046;0;0;0;0,2015;0,0473;0,0458;0,0168;0,0153;0,0046;0,0031;0,0763;0,0641;0,0305;0,0092;0,0336;0,0092;0,0107;0,0168;0,0641;0,2137;0,0168;0,0092;0,0275;0,1069;0,0046;0,0107;0,0031;0;0,0229;0,0031;0,0198;0,0718;0;0,0687;0,0763;0,1191;0,0046;0,0015;0,0031
846;324;4519;22659;1803;1539;0,0062;0,0153;0,0042;0;0,324;0,0035;0,0164;0,0193;0,0279;0,7628;0,2085;0,8962;0,0111;0,0022;0,0237;0,0405;0,0148;0,0155;0,0031;0,0004;0,0004;0,0013;0,0053;0,0038;0,0158;0,0055;0,4649;0,1522;0,1053;0,0148;0,0046;0,0777;0,071;0,0181;0,1102;0,0894;0,1383;0,0584;0,0347;0,0777;0,0051;0,0356;0,154;0,0763;0,0173;0,0549;0,0177;0,0653;0,1846;0,0071;0,006;0,0797;0,0805;0,0487;0,029;0,0033;0,0157;0,0091;0,3749;0,0531;0,0394;0,0542;0,0894;0,0308;0,0454;0,1463;0,0684;0,0493;0,0166;0,0073;0,0204;0,0511;0,0204;0,0111;0,0124;0,0772;0,2025;0,0677;0,1009;0,0848;0,0266;0,0449;0,0263;0,008;0,0237;0,0097;0,01;0,008;0,0301;0,0009;4,3214;4,979;4,5258;3,8099;0,8905;0,6001;1,3226;0,3222;0;0,0013;0,0002;0,4275;0,1518;0,2193;0,0814;0,1118;0,0199;0,0122;0,046;0,002;0,1177;0,064;0,0235;0,0303;0,0263;0,0015;0,0011;0,0013;0,358;0,0845;0,0797;0,0328;0,0299;0,0055;0,0146;0,1193;0,1005;0,0339;0,0153;0,0343;0,0106;0,0319;0,006;0,1095;0,281;0,0358;0,0095;0,0319;0,1226;0,0053;0,0347;0,0022;0,0102;0,0308;0,0015;0,0243;0,0885;0,0024;0,1044;0,0701;0,1542;0,0058;0,0015;0,0235
849;117;566;2574;286;240;0,0018;0,0018;0;0;0,2297;0,0106;0,0618;0,0159;0,0565;0,7226;0,2191;0,765;0,0053;0;0,0565;0,0954;0,0813;0,0371;0,0018;0,0035;0,0018;0,0018;0,0495;0,0018;0,0816;0,0159;0,3975;0,1272;0,0848;0,0071;0;0,0724;0,0548;0,0159;0,0901;0,0636;0,1873;0,0671;0,0424;0,1237;0,0071;0,053;0,0936;0,0795;0,0212;0,0353;0,0035;0,0512;0,1431;0,0035;0;0,0777;0,0883;0,0495;0,0371;0,0071;0,023;0,0106;0,2951;0,0636;0,0336;0,0601;0,0565;0,0406;0,053;0,0954;0,0671;0,0583;0,03;0,0053;0,023;0,053;0,0194;0,0035;0,023;0,0954;0,2049;0,0724;0,0707;0,0777;0,0159;0,0442;0,0371;0,0018;0,0141;0,0018;0,0124;0,0088;0,0159;0;4,1439;5,0777;4,5015;3,3708;0,841;0,4346;1,1572;0,2314;0;0;0;0,3375;0,0989;0,1325;0,0848;0,129;0,0106;0,0159;0,0459;0;0,0636;0,0512;0,0035;0,0088;0,0035;0,0018;0;0,0035;0,3569;0,083;0,0689;0,0353;0,03;0,0124;0,0106;0,1378;0,1219;0,0654;0,0194;0,0671;0,0018;0,0177;0,0406;0,1237;0,2668;0,0495;0,0177;0,0088;0,1237;0,0018;0,0283;0;0,0053;0,0318;0;0,0212;0,0901;0;0,1131;0,0724;0,1731;0;0;0,0124
85;24;154;764;110;106;0;0;0;0;0,2403;0;0,013;0;0,0065;0,9026;0,0909;0,9935;0;0,0065;0;0;0;0;0;0;0;0;0;0;0;0;0,5909;0,2338;0,1558;0,0584;0,0065;0,0779;0,0455;0,026;0,1234;0,0779;0,1429;0,0584;0,0195;0,1169;0;0,026;0,1494;0,1558;0,026;0,0649;0,013;0,039;0,2208;0;0,0065;0,0974;0,1039;0,0714;0,0325;0,013;0,013;0,0065;0,5;0,0779;0,0714;0,0779;0,1104;0,0325;0,0584;0,1558;0,0974;0,0519;0,0195;0,026;0,013;0,0195;0,013;0;0,0065;0,1104;0,2468;0,0909;0,1494;0,0974;0,0195;0,0325;0,026;0;0,0195;0,0065;0;0;0,0195;0;4,2202;5,1257;4,4939;3,203;1,0584;0,6948;1,2922;0,6429;0;0;0;0,4935;0,1558;0,1883;0,1558;0,1494;0,026;0,013;0,0455;0;0,0974;0,0584;0,0195;0,0195;0,0195;0;0;0;0,487;0,0844;0,1104;0,0649;0,0519;0,0065;0,0195;0,1558;0,1169;0,0584;0,026;0,0584;0,0519;0,0779;0,013;0,0974;0,3636;0,0325;0,0065;0,026;0,1429;0;0,0455;0,0195;0,013;0,0714;0;0,026;0,0974;0;0,1429;0,1104;0,1364;0;0;0,039
850;102;1368;6611;599;565;0;0;0;0;0,2763;0,0037;0,0197;0,0132;0,027;0,8648;0,1082;0,9788;0,0015;0,0007;0,0058;0,0022;0,0175;0,0219;0;0;0;0;0,0095;0;0,0272;0,0015;0,5673;0,2215;0,1294;0,0132;0,0022;0,1016;0,087;0,0227;0,1754;0,1111;0,1886;0,0885;0,0431;0,1184;0,0073;0,0439;0,1645;0,1082;0,0175;0,0658;0,0175;0,0958;0,2361;0,0015;0,0117;0,0943;0,1023;0,0599;0,0373;0,0044;0,0241;0,0139;0,4539;0,0702;0,0577;0,0892;0,1162;0,0365;0,0665;0,1477;0,095;0,0629;0,0168;0,0124;0,027;0,049;0,0175;0,0146;0,0139;0,0789;0,2208;0,0694;0,1126;0,0943;0,0336;0,0636;0,027;0,0058;0,0373;0,011;0,0051;0,008;0,038;0,0015;4,1439;5,0365;4,4155;3,8287;1,1031;0,6513;1,5132;0,4583;0;0,0022;0;0,5066;0,1769;0,2149;0,114;0,1455;0,0241;0,0102;0,0475;0;0,1345;0,0892;0,0197;0,0256;0,0212;0,0022;0;0,0022;0,4766;0,1126;0,1111;0,057;0,0512;0,0088;0,0088;0,1287;0,106;0,0161;0,0117;0,0183;0,0146;0,0175;0,0037;0,1265;0,3494;0,0512;0,0124;0,0212;0,1535;0,0037;0,0285;0,0015;0,0066;0,0424;0,0088;0,0409;0,1133;0,0066;0,1513;0,0782;0,2135;0,0022;0,0022;0,03
851;235;1690;8616;761;666;0;0,0047;0;0,0012;0,2899;0,0112;0,0728;0,1136;0,0556;0,6852;0,2432;0,8609;0,0089;0,0006;0,0491;0,0509;0,0373;0,0166;0,0041;0,0047;0;0,0018;0,0012;0;0,007;0,0178;0,4562;0,1503;0,0964;0,0201;0,0047;0,0592;0,0544;0,0101;0,1071;0,0639;0,1544;0,0633;0,0367;0,0781;0,0065;0,0426;0,1284;0,0852;0,016;0,068;0,013;0,071;0,1763;0,0047;0,0107;0,071;0,087;0,068;0,0166;0,0036;0,0071;0,0083;0,371;0,0562;0,0444;0,0598;0,0876;0,0503;0,0438;0,1367;0,0686;0,0509;0,0189;0,0089;0,0237;0,0479;0,0219;0,0041;0,0142;0,0799;0,1817;0,0621;0,0899;0,087;0,0343;0,0527;0,0237;0,0018;0,0402;0,0036;0,0024;0,003;0,0249;0,0018;4,2717;5,0039;4,4589;3,8576;0,932;0,4834;1,3118;0,2556;0,0012;0,0118;0;0,4065;0,168;0,1533;0,0876;0,1136;0,0136;0,0101;0,0639;0,0018;0,0751;0,0473;0,0112;0,0166;0,0107;0,0041;0,0006;0,0012;0,3343;0,0639;0,0905;0,0343;0,0308;0,0089;0,0095;0,1012;0,071;0,0178;0,0272;0,0189;0,0107;0,0325;0,0089;0,0828;0,2846;0,0349;0,0071;0,0361;0,1325;0,0059;0,0296;0,0036;0,0018;0,0373;0,0024;0,0278;0,0828;0,003;0,1355;0,0663;0,1568;0,0036;0,0018;0,0142
852;100;1495;6623;658;624;0,0027;0,0013;0,0047;0;0,2254;0,0054;0,0174;0,0087;0,0047;0,8936;0,0997;0,9478;0,006;0,0007;0,0087;0,0207;0,0227;0,0067;0;0;0;0,0013;0,006;0,0013;0,0139;0,0047;0,5518;0,1993;0,1264;0,0361;0,0054;0,0602;0,0676;0,0167;0,1298;0,0676;0,1799;0,0716;0,0201;0,1284;0,012;0,0462;0,1365;0,1184;0,0441;0,0615;0,0127;0,0803;0,2355;0,004;0,01;0,1204;0,105;0,0629;0,0361;0,0047;0,0134;0,0161;0,4187;0,0682;0,0482;0,0783;0,109;0,0388;0,0575;0,1344;0,1057;0,0702;0,0214;0,0201;0,0261;0,0769;0,0368;0,0201;0,0214;0,0803;0,2074;0,0555;0,0849;0,0983;0,0241;0,0388;0,0227;0,0067;0,0321;0,0074;0,0047;0,0107;0,0274;0,0027;4,2358;5,1374;4,521;3,4671;0,8783;0,6629;1,4361;0,289;0;0,0054;0;0,4602;0,1284;0,2087;0,1224;0,1552;0,012;0,0161;0,0428;0,0027;0,0876;0,0482;0,0167;0,0227;0,0187;0,002;0;0,002;0,4087;0,0682;0,099;0,0475;0,0381;0,006;0,0167;0,1418;0,099;0,0421;0,0355;0,0441;0,0221;0,0535;0,0107;0,109;0,3278;0,0502;0,0107;0,0194;0,1893;0,0047;0,01;0,0007;0,0007;0,0368;0,002;0,0314;0,1371;0,002;0,1418;0,109;0,2201;0,002;0,0007;0,0161
853;231;3462;16852;1373;1275;0,0006;0,0046;0,0306;0;0,2285;0,0017;0,0142;0,0208;0,026;0,8718;0,1023;0,9194;0,0055;0,0009;0,0188;0,0387;0,0075;0,0116;0,0087;0,0003;0;0;0,004;0,0009;0,0069;0,002;0,5373;0,1918;0,117;0,0263;0,0081;0,0728;0,0609;0,0147;0,13;0,0765;0,1485;0,0644;0,0376;0,0959;0,0064;0,0436;0,158;0,1075;0,0196;0,063;0,0144;0,0641;0,21;0,0069;0,0113;0,0956;0,095;0,0667;0,0269;0,0049;0,0098;0,0116;0,4214;0,0615;0,0413;0,0739;0,1002;0,0393;0,0612;0,154;0,0841;0,0569;0,0205;0,0087;0,0194;0,0659;0,03;0,0159;0,0168;0,0878;0,2172;0,0624;0,1011;0,1023;0,0208;0,0445;0,0173;0,0038;0,0269;0,0058;0,0043;0,0107;0,0266;0,0006;4,2857;5,1083;4,5456;3,5245;0,8966;0,6508;1,3198;0,366;0,0003;0,0026;0;0,4411;0,1378;0,2132;0,1129;0,1329;0,0199;0,0121;0,043;0,0003;0,0956;0,0569;0,0168;0,022;0,0196;0,0012;0,0003;0,0009;0,4266;0,0731;0,1129;0,0485;0,0448;0,0101;0,0185;0,1248;0,0982;0,0396;0,0205;0,0407;0,0176;0,0439;0,013;0,1025;0,2883;0,0404;0,0113;0,0248;0,1334;0,0084;0,0274;0,002;0,0049;0,026;0,002;0,0303;0,0924;0,0014;0,1135;0,0757;0,1641;0,0081;0,0023;0,0182
854;174;2039;10275;889;809;0,0005;0,0044;0,0025;0,0029;0,2408;0,0054;0,0181;0,0319;0,0201;0,7896;0,1903;0,8931;0,0118;0,0005;0,025;0,051;0,0093;0,0098;0,0034;0;0;0,001;0,0049;0,0005;0,0112;0,0083;0,4713;0,1682;0,0932;0,0255;0,0029;0,0584;0,0422;0,0172;0,1138;0,0692;0,1481;0,0579;0,0412;0,0922;0,0083;0,0446;0,1378;0,0795;0,0137;0,0672;0,0113;0,0755;0,177;0,0059;0,0064;0,0839;0,1045;0,076;0,025;0,0049;0,0108;0,0113;0,3752;0,0569;0,0402;0,0672;0,104;0,0471;0,0451;0,1192;0,0692;0,0667;0,0216;0,0128;0,0294;0,049;0,0172;0,0167;0,0132;0,0853;0,2075;0,0736;0,0942;0,1054;0,0304;0,051;0,0436;0,0029;0,0245;0,0039;0,0044;0,0054;0,0201;0,0015;4,2122;5,1379;4,4857;3,642;0,8529;0,5988;1,2418;0,3801;0;0,002;0;0,3968;0,1569;0,2016;0,0844;0,1162;0,0211;0,0123;0,0432;0,0005;0,0878;0,0451;0,0201;0,0226;0,0206;0,002;0;0;0,3703;0,0672;0,1094;0,0436;0,0368;0,0069;0,0167;0,0927;0,0711;0,0245;0,0196;0,025;0,0088;0,0299;0,0088;0,0804;0,2957;0,0373;0,0132;0,0245;0,1354;0,0083;0,0373;0,0015;0,0083;0,027;0,0005;0,028;0,0824;0,0015;0,1334;0,0677;0,1452;0,001;0,0039;0,0221
855;66;386;1957;109;72;0;0,0518;0;0;0,0052;0;0;0;0,0026;0,4223;0,5751;0,7073;0,0026;0;0,0933;0,0078;0,0829;0,0311;0,0492;0,0026;0;0,0052;0,1244;0,0052;0,2024;0,0026;0,1451;0,0674;0,044;0,0104;0,0026;0,0311;0,0155;0,0104;0,0285;0,0052;0,0725;0;0,0078;0,0544;0;0,0259;0,0259;0,0466;0,0026;0,0052;0;0,013;0,1295;0,0518;0,0052;0,1088;0,0544;0,044;0,0026;0;0,0026;0,0026;0,1399;0,0492;0,0104;0,0155;0,0259;0,0026;0,0104;0,0466;0,0207;0,0751;0,0466;0,0026;0,0155;0,0777;0,0207;0;0,0104;0,0233;0,0544;0,0155;0,0155;0,0337;0,0026;0,0052;0,013;0;0,0026;0;0,0052;0,0026;0,0052;0;4,8637;4,7757;4,981;3,2513;0,658;0,5363;1,0078;0,2565;0;0;0;0,2539;0,0596;0,0311;0,0466;0,0544;0,0026;0,0026;0,0078;0;0,0104;0,0052;0;0,0052;0;0,0026;0;0,0026;0,1528;0,0155;0,0389;0,0181;0,0155;0,0155;0,0155;0,0363;0,0155;0,0104;0,0207;0,0104;0,0026;0,013;0,0207;0,0363;0,1762;0,0078;0,0026;0,0078;0,1451;0;0,0078;0;0;0,0026;0;0,0078;0,1347;0,0026;0,0285;0,1347;0,1451;0;0;0,0026
856;212;2847;14688;1089;959;0,0035;0,0537;0,0959;0,0014;0,3488;0,0162;0,0969;0,0165;0,0197;0,8022;0,176;0,8658;0,0193;0,0004;0,0292;0,0369;0,032;0,0249;0,0281;0,0004;0,0007;0,0018;0,007;0,0014;0,0131;0,0056;0,4292;0,1317;0,0857;0,0274;0,0035;0,0506;0,0421;0,007;0,0875;0,059;0,1303;0,0562;0,0369;0,0755;0,0032;0,0334;0,1472;0,0678;0,0137;0,0407;0,0102;0,0523;0,1423;0,0056;0,0053;0,0952;0,0864;0,0583;0,0267;0,0053;0,0123;0,0162;0,3372;0,0495;0,0418;0,0478;0,0699;0,032;0,0397;0,1398;0,0646;0,0629;0,0256;0,0074;0,0246;0,0622;0,0155;0,014;0,0151;0,092;0,1848;0,0625;0,0934;0,0811;0,0211;0,0397;0,0295;0,0067;0,0172;0,0042;0,0032;0,0172;0,0176;0,0018;4,5385;4,959;4,6517;3,806;0,791;0,5244;1,2529;0,2002;0;0,0077;0;0,4471;0,1279;0,1963;0,0717;0,1036;0,0246;0,0067;0,0358;0,0011;0,0699;0,0436;0,0112;0,0151;0,013;0,0007;0;0,0014;0,2901;0,0629;0,0646;0,0281;0,0253;0,0056;0,0112;0,0955;0,0724;0,0274;0,0211;0,0285;0,0074;0,0355;0,0067;0,0734;0,2648;0,033;0,0035;0,0211;0,1156;0,0046;0,0376;0,0018;0,0025;0,0397;0,0007;0,0242;0,1001;0,0004;0,1331;0,0622;0,1616;0,0032;0,0018;0,0098
857;191;1731;8471;855;792;0,0012;0,0058;0,0087;0,0006;0,3264;0,0173;0,0595;0,0144;0,0491;0,807;0,1438;0,9174;0,0081;0;0,0248;0,0283;0,0225;0,0208;0,0029;0;0;0,0023;0,0075;0,0012;0,0349;0,0064;0,4789;0,1652;0,0988;0,0254;0,0035;0,0595;0,0543;0,0104;0,1173;0,0722;0,1675;0,0676;0,0289;0,1138;0,0069;0,0404;0,1282;0,0838;0,0225;0,0526;0,0173;0,0693;0,2028;0,0029;0,015;0,1167;0,1103;0,0687;0,037;0,0052;0,015;0,0196;0,3686;0,0676;0,0404;0,0647;0,0924;0,0329;0,0468;0,115;0,0763;0,0855;0,0306;0,0144;0,0376;0,0664;0,0208;0,0168;0,0139;0,0803;0,2028;0,0705;0,0861;0,0855;0,0196;0,0531;0,0272;0,0064;0,022;0,0075;0,0075;0,011;0,0231;0,004;4,2875;5,0734;4,5655;3,6415;0,855;0,6597;1,3692;0,3154;0;0,0035;0;0,4419;0,149;0,2039;0,0907;0,1282;0,0133;0,0121;0,0485;0,0023;0,0942;0,0497;0,0202;0,0243;0,0231;0,0006;0;0,0006;0,3761;0,0786;0,0913;0,041;0,0381;0,0058;0,0069;0,1225;0,0936;0,0416;0,022;0,0422;0,0196;0,0422;0,0104;0,0907;0,3172;0,0549;0,011;0,0185;0,1664;0,004;0,0162;0;0,0035;0,0335;0,004;0,0393;0,1184;0,0012;0,1386;0,0976;0,2028;0,0029;0,0029;0,0139
858;437;5248;25894;1380;1262;0,0006;0,0095;0,0097;0,003;0,2597;0,0004;0,001;0,0086;0,0463;0,7889;0,1644;0,9741;0,0042;0,0029;0,0093;0,004;0,004;0,0312;0,0008;0;0;0,0004;0;0,0004;0,0007;0,0029;0,496;0,1871;0,133;0,0152;0,0105;0,0974;0,0831;0,0185;0,1273;0,0922;0,1397;0,0642;0,0213;0,0974;0,0082;0,02;0,1772;0,0804;0,012;0,048;0,0109;0,0736;0,2355;0,012;0,0151;0,0888;0,1324;0,1075;0,0221;0,009;0,0051;0,0063;0,3668;0,0394;0,0297;0,0522;0,0833;0,0366;0,0444;0,1473;0,0581;0,0543;0,0143;0,0149;0,0177;0,0762;0,0215;0,0091;0,0396;0,0743;0,1818;0,0648;0,1099;0,0615;0,0141;0,0486;0,0126;0,0051;0,0194;0,0446;0,0059;0,0118;0,0398;0;4,2898;4,7998;4,5593;3,7646;0,9232;0,726;1,4848;0,3298;0,0004;0;0,0042;0,5112;0,1694;0,2426;0,0842;0,0854;0,0177;0,0076;0,0514;0,0013;0,1082;0,0749;0,0156;0,0177;0,0166;0,0004;0;0,0008;0,3986;0,0867;0,0772;0,0375;0,0316;0,008;0,0274;0,1328;0,1153;0,0364;0,0141;0,0372;0,0164;0,0309;0,0143;0,1254;0,2866;0,0415;0,013;0,0181;0,1288;0,005;0,0124;0,0055;0,0015;0,0484;0,0019;0,0326;0,1111;0,0025;0,1336;0,0705;0,1803;0,0048;0,0023;0,0152
